uri,book_id,name,author_name,author_movement,genre,abstract,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Avg_Rating
http://dbpedia.org/resource/Brief_Interviews_with_Hideous_Men,2132,Brief Interviews with Hideous Men,David Foster Wallace,Post-postmodernism,Short story,"Brief Interviews with Hideous Men (1999) is a collection of 23 short stories by David Foster Wallace. Several of the stories are entitled 'Brief Interviews with Hideous Men' and are presented as transcripts of interviews with male subjects. The interviewer's questions are omitted from the transcripts, rendered merely as 'Q.' These stories and the rest of the collection are characterized by dark dry humor, alienation, and unconventional sexuality.In 1997 Wallace was awarded the Aga Khan Prize for Fiction by editors of The Paris Review for 'Brief Interviews with Hideous Men #6', which had appeared in the magazine and appears as 'Brief Interviews with Hideous Men #20' in the collection.Twelve of the 'Interviews' were adapted into a stage play (Hideous Men) by Dylan McCullough in 2000, marking the first theatrical adaptation of any of Wallace's works. McCullough directed the premiere at the New York International Fringe Festival in August 2000.In August 2012 British artists Andy Holden and David Raymond Conroy presented a stage adaptation of the book at the ICA, London, which later toured to Arnolfini, Bristol. The production used a variety of multimedia techniques such as projection of the letter 'Q' on a backdrop that disrupted the monologues and a system of ear-pieces and auto-cues to convey the script to the actors on stage. The adaptation used four of the interviews and one short story and contained new music by the Grubby Mitts.21 of the interviews and stories were adapted and directed by David McGuff for Yellow Lab Productions entitled 'Brief Interviews with Hideous Men.' The production ran three nights, August 28–30, 2014, at the Hill Country Arts Foundation's Point Theater on the Elizabeth Huth Coates indoor stage.Actor John Krasinski of The Office has adapted and directed a film version on the 'Brief Interviews' stories that was released in 2009. Julianne Nicholson plays Sara Quinn, the interviewer unnamed in the stories.",2646,9638,9518,6607,2978,2.92458661229171
http://dbpedia.org/resource/The_Deadly_Streets,1250,The Deadly Streets,Harlan Ellison,New Wave science fiction,Short story,The Deadly Streets is a collection of short stories published by author Harlan Ellison in 1958.The stories explore the violent themes Ellison experienced as part of the street gang The Barons when he was researching Web of the City.,578,7282,7056,6229,155,2.91084507042254
http://dbpedia.org/resource/The_Fifty_Year_Sword,334,The Fifty Year Sword,Mark Z. Danielewski,Ergodic literature,Short story,"The Fifty Year Sword is a novella written by Mark Z. Danielewski. Only 1,000 first edition English books were released. 51 of those copies are signed in marker with a 'Z' (varying in color and number to coincide with the 5 colored quotation marks that signify different speakers in the text), while the first copy is signed 'Mark Danielewski' in ink. A second English edition of 1,000 was released in October 2006. A trade edition—slightly revised—was published by Pantheon in October 2012.The Fifty Year Sword uses unusual formatting and colors throughout the book, much like Danielewski's previous work, House of Leaves. However, unlike House of Leaves which only contained three colors (blue, red, and purple), The Fifty Year Sword contains 5 colors which are used on quotation marks. The colors indicate which of 5 characters is speaking at the moment, according to the introduction of the book.  Additionally, two other colors are present, each used once: one representing the voice of the author, the other a reference to another of Danielewski's novels, Only Revolutions.",4895,7665,6575,9769,2301,2.90116968434546
http://dbpedia.org/resource/Strange_Wine,1561,Strange Wine,Harlan Ellison,New Wave science fiction,Short story,"Strange Wine is a 1978 short story collection by Harlan Ellison. It contains the following stories (as well as Ellison's own introduction for each tale):Introduction: Revealed at Last! What Killed the Dinosaurs! And You Don't Look So Terrific Yourself.CroatoanWorking With the Little People Killing Bernstein Mom In Fear of K Hitler Painted Roses The Wine Has Been Left Open Too Long and the Memory Has Gone Flat From A to Z, in the Chocolate AlphabetLonely Women are the Vessels of Time Emissary from Hamelin The New York Review of Bird Seeing The Boulevard of Broken Dreams Strange Wine The Diagnosis of Dr. D'arqueAngelFamously, Ellison wrote 'Strange Wine' while sitting in the window of Santa Monica-area science fiction bookstore, A Change of Hobbit.",6345,155,5380,5059,2792,2.88839896609396
http://dbpedia.org/resource/Paingod_and_Other_Delusions,1560,Paingod and Other Delusions,Harlan Ellison,New Wave science fiction,Short story,"Paingod and Other Delusions is a collection of short stories by author Harlan Ellison.  It was originally published in paperback in 1965 by Pyramid Books. Pyramid reissued the collection four times over the next fifteen years, with a new introduction added for a uniform edition of Ellison books in 1975. Ace Books issued an edition in 1983. The collection's only hardcover edition is The Fantasies of Harlan Ellison, which compiles it together with Ellison's 'I Have No Mouth and I Must Scream'.The general theme that runs through each of these stories is the rejection of the establishment and the fight of the individual against a corrupt authority.  ''Repent, Harlequin!' Said the Ticktockman', 'Wanted In Surgery', and 'The Crackpots' are particularly famous examples of this theme in Ellison's work.",2617,3484,5341,3558,1640,2.88701923076923
"http://dbpedia.org/resource/Dilvish,_the_Damned",2136,"Dilvish, the Damned",Roger Zelazny,New Wave science fiction,Short story,"Dilvish, the Damned is a collection of fantasy stories by American writer Roger Zelazny, first published in 1982. Its contents were originally published as a series of separate short stories in various fantasy magazines. Prior to publication, Zelazny's working title for the book was Nine Black Doves. The working title was later re-used for the fifth volume of The Collected Short Stories of Roger Zelazny collection, as a tribute to Dilvish. The storyline begun in this collection was resolved in the novel The Changing Land, which was published before the other Dilvish stories appeared in book form.",9375,4541,3465,4681,7470,2.87572802383855
http://dbpedia.org/resource/Revenge_of_the_Lawn,2385,Revenge of the Lawn,Richard Brautigan,Postmodernism,Short story,"Revenge of the Lawn: Stories 1962-1970 is a collection of 62 short stories written by the American author Richard Brautigan from 1962 to 1970. Like most of Brautigan's works, the stories are whimsical, simply themed, and often surreal. Many of the stories were originally published elsewhere. The book also contains two missing chapters from his work Trout Fishing in America, 'Rembrandt Creek' and 'Carthage Sink'.",5074,5025,7257,1803,4911,2.85259659326963
http://dbpedia.org/resource/A_Matter_of_Chance,2224,A Matter of Chance,Vladimir Nabokov,Literary modernism,Short story,A Matter of Chance is a short story by Vladimir Nabokov written in Russian under his pen name Vladimir Sirin in Berlin in 1924. It was rejected by the newspaper Rul and first published by the emigre magazine Segodnya in Riga. In 1974 it became part of a collection of thirteen stories called Tyrants Destroyed and Other Stories published by McGraw-Hill.,9939,1188,8366,5891,5115,2.83786353650939
http://dbpedia.org/resource/The_Hound_of_Death,1078,The Hound of Death,Agatha Christie,Golden Age of Detective Fiction,Short story,"The Hound of Death and Other Stories is a collection of twelve short stories by Agatha Christie first published in the United Kingdom in October 1933. Unusually, the collection was not published by Christie's regular publishers, William Collins & Sons, but by Odhams Press, and was not available to purchase in shops (see Publication of book collection below).This was the first time that a Christie book had been published in the UK but not in the US, although all of the stories contained within it appeared in later US collections (see US book appearances of stories below). Unusually, most of these are tales of fate and the supernatural, with comparatively little detective content. This collection is most notable for the first appearance in a book of Christie's famous short story The Witness for the Prosecution. The author subsequently wrote an award-winning play based on this story which has been adapted for film and twice for television.",8526,4306,6423,174,8286,2.83359191773408
http://dbpedia.org/resource/Trial_Balance:_The_Collected_Short_Stories_of_William_March,886,Trial Balance: The Collected Short Stories of William March,William March,Lost Generation,Short story,"Trial Balance: The Collected Short Stories of William March is a collection of short stories by American author William March, first published in 1945 by Harcourt, Brace and Company. The 55 stories span almost the entirety of March's entire career until then, from 1929 to 1945.Reviews were plentiful and positive; Roy S. Simmonds lists 31 reviews in his William March: An Annotated Checklist. Among the more notable reviewers are Alistair Cooke, who, in his review of the book in The New Republic, famously claimed that March 'is understandably the most underrated of all contemporary American writers of fiction.' Marjorie Farber, in The Kenyon Review, claims to be 'greatly under the spell of William March' and states that the collection presents an 'astonishing...variety of quiet desperation and low misery and high comedy.'The collection was republished twice: in 1970 by Greenwood, and in 1987 by the University of Alabama Press, with an introduction by Rosemary M. Canfield-Reisman. It is not currently in print.",3484,5324,3281,3919,2546,2.82316481621214
